,size,prob,trial,result
28097,500,0.8300000000000001,97,207286.0
28098,500,0.8300000000000001,98,207538.0
28099,500,0.8300000000000001,99,207199.0
28100,500,0.84,0,209763.0
28101,500,0.84,1,209675.0
28102,500,0.84,2,209975.0
28103,500,0.84,3,209638.0
28104,500,0.84,4,209433.0
28105,500,0.84,5,209771.0
28106,500,0.84,6,209884.0
28107,500,0.84,7,209924.0
28108,500,0.84,8,210375.0
28109,500,0.84,9,209794.0
28110,500,0.84,10,209841.0
28111,500,0.84,11,210009.0
28112,500,0.84,12,209966.0
28113,500,0.84,13,209879.0
28114,500,0.84,14,209801.0
28115,500,0.84,15,209390.0
28116,500,0.84,16,209733.0
28117,500,0.84,17,209573.0
28118,500,0.84,18,210060.0
28119,500,0.84,19,209737.0
28120,500,0.84,20,209903.0
28121,500,0.84,21,209864.0
28122,500,0.84,22,209930.0
28123,500,0.84,23,209521.0
28124,500,0.84,24,209804.0
28125,500,0.84,25,209525.0
28126,500,0.84,26,210273.0
28127,500,0.84,27,209838.0
28128,500,0.84,28,209688.0
28129,500,0.84,29,210248.0
28130,500,0.84,30,210047.0
28131,500,0.84,31,209767.0
28132,500,0.84,32,210032.0
28133,500,0.84,33,209869.0
28134,500,0.84,34,209832.0
28135,500,0.84,35,209964.0
28136,500,0.84,36,209863.0
28137,500,0.84,37,209518.0
28138,500,0.84,38,209562.0
28139,500,0.84,39,209980.0
28140,500,0.84,40,209740.0
28141,500,0.84,41,209618.0
28142,500,0.84,42,209998.0
28143,500,0.84,43,209901.0
28144,500,0.84,44,209782.0
28145,500,0.84,45,209783.0
28146,500,0.84,46,209890.0
28147,500,0.84,47,209836.0
28148,500,0.84,48,210138.0
28149,500,0.84,49,210005.0
28150,500,0.84,50,209933.0
28151,500,0.84,51,209889.0
28152,500,0.84,52,209851.0
28153,500,0.84,53,209994.0
28154,500,0.84,54,210003.0
28155,500,0.84,55,209788.0
28156,500,0.84,56,210129.0
28157,500,0.84,57,209777.0
28158,500,0.84,58,209682.0
28159,500,0.84,59,209773.0
28160,500,0.84,60,209778.0
28161,500,0.84,61,209511.0
28162,500,0.84,62,209825.0
28163,500,0.84,63,209717.0
28164,500,0.84,64,209658.0
28165,500,0.84,65,209711.0
28166,500,0.84,66,209862.0
28167,500,0.84,67,209579.0
28168,500,0.84,68,209715.0
28169,500,0.84,69,210128.0
28170,500,0.84,70,209517.0
28171,500,0.84,71,209913.0
28172,500,0.84,72,209808.0
28173,500,0.84,73,210120.0
28174,500,0.84,74,209937.0
28175,500,0.84,75,209680.0
28176,500,0.84,76,209899.0
28177,500,0.84,77,209743.0
28178,500,0.84,78,209607.0
28179,500,0.84,79,209955.0
28180,500,0.84,80,209707.0
28181,500,0.84,81,209639.0
28182,500,0.84,82,209686.0
28183,500,0.84,83,209430.0
28184,500,0.84,84,209686.0
28185,500,0.84,85,209856.0
28186,500,0.84,86,210046.0
28187,500,0.84,87,210022.0
28188,500,0.84,88,210020.0
28189,500,0.84,89,209938.0
28190,500,0.84,90,209907.0
28191,500,0.84,91,209871.0
28192,500,0.84,92,209871.0
28193,500,0.84,93,209668.0
28194,500,0.84,94,209879.0
28195,500,0.84,95,209873.0
28196,500,0.84,96,209898.0
28197,500,0.84,97,209887.0
28198,500,0.84,98,209909.0
28199,500,0.84,99,209618.0
28200,500,0.85,0,212412.0
28201,500,0.85,1,212597.0
28202,500,0.85,2,212466.0
28203,500,0.85,3,212359.0
28204,500,0.85,4,212121.0
28205,500,0.85,5,212561.0
28206,500,0.85,6,212602.0
28207,500,0.85,7,212431.0
28208,500,0.85,8,212369.0
28209,500,0.85,9,212480.0
28210,500,0.85,10,212139.0
28211,500,0.85,11,212627.0
28212,500,0.85,12,212452.0
28213,500,0.85,13,212609.0
28214,500,0.85,14,212501.0
28215,500,0.85,15,212558.0
28216,500,0.85,16,212224.0
28217,500,0.85,17,212439.0
28218,500,0.85,18,212302.0
28219,500,0.85,19,212524.0
28220,500,0.85,20,212230.0
28221,500,0.85,21,212236.0
28222,500,0.85,22,212491.0
28223,500,0.85,23,212534.0
28224,500,0.85,24,212279.0
28225,500,0.85,25,212517.0
28226,500,0.85,26,212154.0
28227,500,0.85,27,212234.0
28228,500,0.85,28,212039.0
28229,500,0.85,29,212212.0
28230,500,0.85,30,212059.0
28231,500,0.85,31,212755.0
28232,500,0.85,32,212395.0
28233,500,0.85,33,212387.0
28234,500,0.85,34,212354.0
28235,500,0.85,35,212343.0
28236,500,0.85,36,212194.0
28237,500,0.85,37,212439.0
28238,500,0.85,38,212601.0
28239,500,0.85,39,212580.0
28240,500,0.85,40,212446.0
28241,500,0.85,41,212597.0
28242,500,0.85,42,212400.0
28243,500,0.85,43,212482.0
28244,500,0.85,44,212564.0
28245,500,0.85,45,212206.0
28246,500,0.85,46,212214.0
28247,500,0.85,47,211969.0
28248,500,0.85,48,212207.0
28249,500,0.85,49,212550.0
28250,500,0.85,50,212258.0
28251,500,0.85,51,212035.0
28252,500,0.85,52,212277.0
28253,500,0.85,53,212341.0
28254,500,0.85,54,212404.0
28255,500,0.85,55,212040.0
28256,500,0.85,56,212190.0
28257,500,0.85,57,212363.0
28258,500,0.85,58,212199.0
28259,500,0.85,59,212357.0
28260,500,0.85,60,212401.0
28261,500,0.85,61,212418.0
28262,500,0.85,62,212661.0
28263,500,0.85,63,212058.0
28264,500,0.85,64,211994.0
28265,500,0.85,65,212651.0
28266,500,0.85,66,212255.0
28267,500,0.85,67,212084.0
28268,500,0.85,68,212415.0
28269,500,0.85,69,212331.0
28270,500,0.85,70,212283.0
28271,500,0.85,71,212379.0
28272,500,0.85,72,212189.0
28273,500,0.85,73,212373.0
28274,500,0.85,74,212409.0
28275,500,0.85,75,211913.0
28276,500,0.85,76,212311.0
28277,500,0.85,77,212627.0
28278,500,0.85,78,212099.0
28279,500,0.85,79,212421.0
28280,500,0.85,80,212571.0
28281,500,0.85,81,212717.0
28282,500,0.85,82,212565.0
28283,500,0.85,83,212477.0
28284,500,0.85,84,212538.0
28285,500,0.85,85,212253.0
28286,500,0.85,86,212388.0
28287,500,0.85,87,212126.0
28288,500,0.85,88,211926.0
28289,500,0.85,89,212282.0
28290,500,0.85,90,212557.0
28291,500,0.85,91,212445.0
28292,500,0.85,92,212763.0
28293,500,0.85,93,212307.0
28294,500,0.85,94,212228.0
28295,500,0.85,95,212345.0
28296,500,0.85,96,212504.0
28297,500,0.85,97,212398.0
28298,500,0.85,98,212585.0
28299,500,0.85,99,212427.0
28300,500,0.86,0,214731.0
28301,500,0.86,1,214578.0
28302,500,0.86,2,215002.0
28303,500,0.86,3,214687.0
28304,500,0.86,4,215138.0
28305,500,0.86,5,215231.0
28306,500,0.86,6,214785.0
28307,500,0.86,7,215030.0
28308,500,0.86,8,214544.0
28309,500,0.86,9,214728.0
28310,500,0.86,10,214885.0
28311,500,0.86,11,214994.0
28312,500,0.86,12,215053.0
28313,500,0.86,13,214539.0
28314,500,0.86,14,215058.0
28315,500,0.86,15,215006.0
28316,500,0.86,16,214724.0
28317,500,0.86,17,215035.0
28318,500,0.86,18,214928.0
28319,500,0.86,19,214798.0
28320,500,0.86,20,214990.0
28321,500,0.86,21,214921.0
28322,500,0.86,22,215127.0
28323,500,0.86,23,215049.0
28324,500,0.86,24,214812.0
28325,500,0.86,25,214764.0
28326,500,0.86,26,214864.0
28327,500,0.86,27,215134.0
28328,500,0.86,28,214337.0
28329,500,0.86,29,214890.0
28330,500,0.86,30,214983.0
28331,500,0.86,31,215174.0
28332,500,0.86,32,214683.0
28333,500,0.86,33,214682.0
28334,500,0.86,34,214855.0
28335,500,0.86,35,214935.0
28336,500,0.86,36,214623.0
28337,500,0.86,37,214963.0
28338,500,0.86,38,214837.0
28339,500,0.86,39,215132.0
28340,500,0.86,40,214997.0
28341,500,0.86,41,214982.0
28342,500,0.86,42,215177.0
28343,500,0.86,43,214953.0
28344,500,0.86,44,214643.0
28345,500,0.86,45,214749.0
28346,500,0.86,46,214932.0
28347,500,0.86,47,215030.0
28348,500,0.86,48,214900.0
28349,500,0.86,49,214587.0
28350,500,0.86,50,214844.0
28351,500,0.86,51,214707.0
28352,500,0.86,52,214831.0
28353,500,0.86,53,214847.0
28354,500,0.86,54,214803.0
28355,500,0.86,55,214954.0
28356,500,0.86,56,214716.0
28357,500,0.86,57,215109.0
28358,500,0.86,58,215171.0
28359,500,0.86,59,215091.0
28360,500,0.86,60,215004.0
28361,500,0.86,61,214902.0
28362,500,0.86,62,214777.0
28363,500,0.86,63,215158.0
28364,500,0.86,64,214955.0
28365,500,0.86,65,214796.0
28366,500,0.86,66,214997.0
28367,500,0.86,67,215284.0
28368,500,0.86,68,214815.0
28369,500,0.86,69,215129.0
28370,500,0.86,70,214657.0
28371,500,0.86,71,214892.0
28372,500,0.86,72,215105.0
28373,500,0.86,73,214951.0
28374,500,0.86,74,214851.0
28375,500,0.86,75,215030.0
28376,500,0.86,76,214568.0
28377,500,0.86,77,214911.0
28378,500,0.86,78,214800.0
28379,500,0.86,79,214952.0
28380,500,0.86,80,214947.0
28381,500,0.86,81,214670.0
28382,500,0.86,82,214773.0
28383,500,0.86,83,214428.0
28384,500,0.86,84,214648.0
28385,500,0.86,85,215000.0
28386,500,0.86,86,215069.0
28387,500,0.86,87,214656.0
28388,500,0.86,88,214979.0
28389,500,0.86,89,214513.0
28390,500,0.86,90,214635.0
28391,500,0.86,91,214844.0
28392,500,0.86,92,215081.0
28393,500,0.86,93,214960.0
28394,500,0.86,94,214713.0
28395,500,0.86,95,214956.0
28396,500,0.86,96,215273.0
28397,500,0.86,97,214936.0
28398,500,0.86,98,214939.0
28399,500,0.86,99,215229.0
28400,500,0.87,0,217356.0
28401,500,0.87,1,217358.0
28402,500,0.87,2,217439.0
28403,500,0.87,3,217456.0
28404,500,0.87,4,217182.0
28405,500,0.87,5,217471.0
28406,500,0.87,6,217588.0
28407,500,0.87,7,217614.0
28408,500,0.87,8,217500.0
28409,500,0.87,9,217306.0
28410,500,0.87,10,217257.0
28411,500,0.87,11,217424.0
28412,500,0.87,12,217159.0
28413,500,0.87,13,217399.0
28414,500,0.87,14,217143.0
28415,500,0.87,15,217444.0
28416,500,0.87,16,217653.0
28417,500,0.87,17,217275.0
28418,500,0.87,18,217386.0
28419,500,0.87,19,217435.0
28420,500,0.87,20,217348.0
28421,500,0.87,21,217581.0
28422,500,0.87,22,217096.0
28423,500,0.87,23,217415.0
28424,500,0.87,24,217383.0
28425,500,0.87,25,217259.0
28426,500,0.87,26,217715.0
28427,500,0.87,27,217100.0
28428,500,0.87,28,217210.0
28429,500,0.87,29,217278.0
28430,500,0.87,30,217170.0
28431,500,0.87,31,217650.0
28432,500,0.87,32,217802.0
28433,500,0.87,33,217430.0
28434,500,0.87,34,217597.0
28435,500,0.87,35,217487.0
28436,500,0.87,36,217167.0
28437,500,0.87,37,217116.0
28438,500,0.87,38,217577.0
28439,500,0.87,39,217215.0
28440,500,0.87,40,217318.0
28441,500,0.87,41,217680.0
28442,500,0.87,42,217249.0
28443,500,0.87,43,217573.0
28444,500,0.87,44,217556.0
28445,500,0.87,45,217196.0
28446,500,0.87,46,217492.0
28447,500,0.87,47,217314.0
28448,500,0.87,48,217693.0
28449,500,0.87,49,217524.0
28450,500,0.87,50,217295.0
28451,500,0.87,51,217132.0
28452,500,0.87,52,217262.0
28453,500,0.87,53,217377.0
28454,500,0.87,54,217636.0
28455,500,0.87,55,217715.0
28456,500,0.87,56,217423.0
28457,500,0.87,57,217292.0
28458,500,0.87,58,217251.0
28459,500,0.87,59,217048.0
28460,500,0.87,60,217566.0
28461,500,0.87,61,217535.0
28462,500,0.87,62,217473.0
28463,500,0.87,63,217812.0
28464,500,0.87,64,217538.0
28465,500,0.87,65,217354.0
28466,500,0.87,66,217068.0
28467,500,0.87,67,217298.0
28468,500,0.87,68,217557.0
28469,500,0.87,69,217457.0
28470,500,0.87,70,217423.0
28471,500,0.87,71,217738.0
28472,500,0.87,72,217494.0
28473,500,0.87,73,217337.0
28474,500,0.87,74,217631.0
28475,500,0.87,75,217432.0
28476,500,0.87,76,217309.0
28477,500,0.87,77,217580.0
28478,500,0.87,78,217511.0
28479,500,0.87,79,217267.0
28480,500,0.87,80,217241.0
28481,500,0.87,81,217082.0
28482,500,0.87,82,217518.0
28483,500,0.87,83,217482.0
28484,500,0.87,84,217600.0
28485,500,0.87,85,217606.0
28486,500,0.87,86,217594.0
28487,500,0.87,87,217255.0
28488,500,0.87,88,217447.0
28489,500,0.87,89,217543.0
28490,500,0.87,90,217463.0
28491,500,0.87,91,217329.0
28492,500,0.87,92,217456.0
28493,500,0.87,93,217929.0
28494,500,0.87,94,217471.0
28495,500,0.87,95,217525.0
28496,500,0.87,96,217536.0
28497,500,0.87,97,217444.0
28498,500,0.87,98,217378.0
28499,500,0.87,99,217510.0
28500,500,0.88,0,219736.0
28501,500,0.88,1,219660.0
28502,500,0.88,2,220111.0
28503,500,0.88,3,220094.0
28504,500,0.88,4,219863.0
28505,500,0.88,5,219629.0
28506,500,0.88,6,219934.0
28507,500,0.88,7,220107.0
28508,500,0.88,8,219831.0
28509,500,0.88,9,219855.0
28510,500,0.88,10,219744.0
28511,500,0.88,11,219819.0
28512,500,0.88,12,219895.0
28513,500,0.88,13,219926.0
28514,500,0.88,14,219961.0
28515,500,0.88,15,219865.0
28516,500,0.88,16,219880.0
28517,500,0.88,17,219857.0
28518,500,0.88,18,219784.0
28519,500,0.88,19,220148.0
28520,500,0.88,20,219950.0
28521,500,0.88,21,220075.0
28522,500,0.88,22,219876.0
28523,500,0.88,23,219969.0
28524,500,0.88,24,220160.0
28525,500,0.88,25,220096.0
28526,500,0.88,26,220184.0
28527,500,0.88,27,219946.0
28528,500,0.88,28,219902.0
28529,500,0.88,29,219854.0
28530,500,0.88,30,219937.0
28531,500,0.88,31,220253.0
28532,500,0.88,32,220019.0
28533,500,0.88,33,219525.0
28534,500,0.88,34,220006.0
28535,500,0.88,35,220040.0
28536,500,0.88,36,220003.0
28537,500,0.88,37,219998.0
28538,500,0.88,38,219816.0
28539,500,0.88,39,219802.0
28540,500,0.88,40,220261.0
28541,500,0.88,41,220061.0
28542,500,0.88,42,220039.0
28543,500,0.88,43,219914.0
28544,500,0.88,44,219685.0
28545,500,0.88,45,219865.0
28546,500,0.88,46,219982.0
28547,500,0.88,47,219981.0
28548,500,0.88,48,219802.0
28549,500,0.88,49,219922.0
28550,500,0.88,50,219784.0
28551,500,0.88,51,219836.0
28552,500,0.88,52,219815.0
28553,500,0.88,53,219651.0
28554,500,0.88,54,219879.0
28555,500,0.88,55,220189.0
28556,500,0.88,56,220018.0
28557,500,0.88,57,220042.0
28558,500,0.88,58,219943.0
28559,500,0.88,59,219875.0
28560,500,0.88,60,219864.0
28561,500,0.88,61,219576.0
28562,500,0.88,62,220145.0
28563,500,0.88,63,219966.0
28564,500,0.88,64,219634.0
28565,500,0.88,65,219933.0
28566,500,0.88,66,219897.0
28567,500,0.88,67,219874.0
28568,500,0.88,68,220057.0
28569,500,0.88,69,219923.0
28570,500,0.88,70,220078.0
28571,500,0.88,71,220006.0
28572,500,0.88,72,219672.0
28573,500,0.88,73,220125.0
28574,500,0.88,74,219834.0
28575,500,0.88,75,219973.0
28576,500,0.88,76,219965.0
28577,500,0.88,77,219877.0
28578,500,0.88,78,219813.0
28579,500,0.88,79,220024.0
28580,500,0.88,80,219887.0
28581,500,0.88,81,220060.0
28582,500,0.88,82,219965.0
28583,500,0.88,83,220009.0
28584,500,0.88,84,219797.0
28585,500,0.88,85,219770.0
28586,500,0.88,86,219528.0
28587,500,0.88,87,220020.0
28588,500,0.88,88,220032.0
28589,500,0.88,89,219863.0
28590,500,0.88,90,219951.0
28591,500,0.88,91,219968.0
28592,500,0.88,92,220062.0
28593,500,0.88,93,219929.0
28594,500,0.88,94,219865.0
28595,500,0.88,95,220165.0
28596,500,0.88,96,220101.0
28597,500,0.88,97,220059.0
28598,500,0.88,98,220157.0
28599,500,0.88,99,219933.0
28600,500,0.89,0,222626.0
28601,500,0.89,1,222448.0
28602,500,0.89,2,222243.0
28603,500,0.89,3,222479.0
28604,500,0.89,4,222410.0
28605,500,0.89,5,222345.0
28606,500,0.89,6,222535.0
28607,500,0.89,7,222676.0
28608,500,0.89,8,222497.0
28609,500,0.89,9,222839.0
28610,500,0.89,10,222522.0
28611,500,0.89,11,222555.0
28612,500,0.89,12,222512.0
28613,500,0.89,13,222250.0
28614,500,0.89,14,222496.0
28615,500,0.89,15,222424.0
28616,500,0.89,16,222432.0
28617,500,0.89,17,222296.0
28618,500,0.89,18,222215.0
28619,500,0.89,19,222350.0
28620,500,0.89,20,222576.0
28621,500,0.89,21,222432.0
28622,500,0.89,22,222387.0
28623,500,0.89,23,222670.0
28624,500,0.89,24,222568.0
28625,500,0.89,25,222301.0
28626,500,0.89,26,222278.0
28627,500,0.89,27,222418.0
28628,500,0.89,28,222296.0
28629,500,0.89,29,222268.0
28630,500,0.89,30,222619.0
28631,500,0.89,31,222505.0
28632,500,0.89,32,222373.0
28633,500,0.89,33,222413.0
28634,500,0.89,34,222569.0
28635,500,0.89,35,222435.0
28636,500,0.89,36,222580.0
28637,500,0.89,37,222460.0
28638,500,0.89,38,222221.0
28639,500,0.89,39,222593.0
28640,500,0.89,40,222593.0
28641,500,0.89,41,222521.0
28642,500,0.89,42,222487.0
28643,500,0.89,43,222516.0
28644,500,0.89,44,222413.0
28645,500,0.89,45,222501.0
28646,500,0.89,46,222594.0
28647,500,0.89,47,222314.0
28648,500,0.89,48,222230.0
28649,500,0.89,49,222258.0
28650,500,0.89,50,222290.0
28651,500,0.89,51,222505.0
28652,500,0.89,52,222626.0
28653,500,0.89,53,222363.0
28654,500,0.89,54,222499.0
28655,500,0.89,55,222184.0
28656,500,0.89,56,222492.0
28657,500,0.89,57,222468.0
28658,500,0.89,58,222344.0
28659,500,0.89,59,222711.0
28660,500,0.89,60,222399.0
28661,500,0.89,61,222333.0
28662,500,0.89,62,222487.0
28663,500,0.89,63,222464.0
28664,500,0.89,64,222405.0
28665,500,0.89,65,222580.0
28666,500,0.89,66,222656.0
28667,500,0.89,67,222137.0
28668,500,0.89,68,222508.0
28669,500,0.89,69,222309.0
28670,500,0.89,70,222401.0
28671,500,0.89,71,222363.0
28672,500,0.89,72,222307.0
28673,500,0.89,73,222434.0
28674,500,0.89,74,222276.0
28675,500,0.89,75,222414.0
28676,500,0.89,76,222446.0
28677,500,0.89,77,222265.0
28678,500,0.89,78,222336.0
28679,500,0.89,79,222450.0
28680,500,0.89,80,222575.0
28681,500,0.89,81,222799.0
28682,500,0.89,82,222347.0
28683,500,0.89,83,222332.0
28684,500,0.89,84,222263.0
28685,500,0.89,85,222594.0
28686,500,0.89,86,222586.0
28687,500,0.89,87,222759.0
28688,500,0.89,88,222409.0
28689,500,0.89,89,222524.0
28690,500,0.89,90,222652.0
28691,500,0.89,91,222441.0
28692,500,0.89,92,222531.0
28693,500,0.89,93,222598.0
28694,500,0.89,94,222466.0
28695,500,0.89,95,222270.0
28696,500,0.89,96,222438.0
28697,500,0.89,97,222470.0
28698,500,0.89,98,222205.0
28699,500,0.89,99,222569.0
28700,500,0.9,0,225087.0
28701,500,0.9,1,224807.0
28702,500,0.9,2,224780.0
28703,500,0.9,3,224749.0
28704,500,0.9,4,224903.0
28705,500,0.9,5,224989.0
28706,500,0.9,6,225300.0
28707,500,0.9,7,225102.0
28708,500,0.9,8,225066.0
28709,500,0.9,9,225075.0
28710,500,0.9,10,224931.0
28711,500,0.9,11,225095.0
28712,500,0.9,12,225092.0
28713,500,0.9,13,225057.0
28714,500,0.9,14,224940.0
28715,500,0.9,15,224950.0
28716,500,0.9,16,224591.0
28717,500,0.9,17,225054.0
28718,500,0.9,18,224791.0
28719,500,0.9,19,224949.0
28720,500,0.9,20,224663.0
28721,500,0.9,21,225081.0
28722,500,0.9,22,225066.0
28723,500,0.9,23,225176.0
28724,500,0.9,24,224885.0
28725,500,0.9,25,224746.0
28726,500,0.9,26,224748.0
28727,500,0.9,27,224888.0
28728,500,0.9,28,225131.0
28729,500,0.9,29,224904.0
28730,500,0.9,30,225003.0
28731,500,0.9,31,225273.0
28732,500,0.9,32,224893.0
28733,500,0.9,33,224801.0
28734,500,0.9,34,225417.0
28735,500,0.9,35,224969.0
28736,500,0.9,36,224997.0
28737,500,0.9,37,224840.0
28738,500,0.9,38,225076.0
28739,500,0.9,39,224933.0
28740,500,0.9,40,224843.0
28741,500,0.9,41,224976.0
28742,500,0.9,42,225110.0
28743,500,0.9,43,225004.0
28744,500,0.9,44,225117.0
28745,500,0.9,45,225240.0
28746,500,0.9,46,225112.0
28747,500,0.9,47,225347.0
28748,500,0.9,48,224826.0
28749,500,0.9,49,224772.0
28750,500,0.9,50,224850.0
28751,500,0.9,51,224818.0
28752,500,0.9,52,224978.0
28753,500,0.9,53,225059.0
28754,500,0.9,54,224903.0
28755,500,0.9,55,225004.0
28756,500,0.9,56,224780.0
28757,500,0.9,57,224910.0
28758,500,0.9,58,225122.0
28759,500,0.9,59,225067.0
28760,500,0.9,60,224772.0
28761,500,0.9,61,225115.0
28762,500,0.9,62,224974.0
28763,500,0.9,63,225049.0
28764,500,0.9,64,225083.0
28765,500,0.9,65,225242.0
28766,500,0.9,66,224857.0
28767,500,0.9,67,224937.0
28768,500,0.9,68,224754.0
28769,500,0.9,69,225217.0
28770,500,0.9,70,225069.0
28771,500,0.9,71,224902.0
28772,500,0.9,72,225112.0
28773,500,0.9,73,224871.0
28774,500,0.9,74,225456.0
28775,500,0.9,75,225217.0
28776,500,0.9,76,225103.0
28777,500,0.9,77,225085.0
28778,500,0.9,78,224937.0
28779,500,0.9,79,224796.0
28780,500,0.9,80,225051.0
28781,500,0.9,81,225309.0
28782,500,0.9,82,224873.0
28783,500,0.9,83,224961.0
28784,500,0.9,84,224868.0
28785,500,0.9,85,225121.0
28786,500,0.9,86,224859.0
28787,500,0.9,87,224849.0
28788,500,0.9,88,224777.0
28789,500,0.9,89,224916.0
28790,500,0.9,90,224974.0
28791,500,0.9,91,224806.0
28792,500,0.9,92,224995.0
28793,500,0.9,93,225089.0
28794,500,0.9,94,224865.0
28795,500,0.9,95,224648.0
28796,500,0.9,96,224992.0
28797,500,0.9,97,225097.0
28798,500,0.9,98,224912.0
28799,500,0.9,99,224923.0
28800,500,0.91,0,227449.0
28801,500,0.91,1,227418.0
28802,500,0.91,2,227551.0
28803,500,0.91,3,227538.0
28804,500,0.91,4,227590.0
28805,500,0.91,5,227511.0
28806,500,0.91,6,227285.0
28807,500,0.91,7,227613.0
28808,500,0.91,8,227746.0
28809,500,0.91,9,227222.0
28810,500,0.91,10,227379.0
28811,500,0.91,11,227507.0
28812,500,0.91,12,227409.0
28813,500,0.91,13,227479.0
28814,500,0.91,14,227663.0
28815,500,0.91,15,227487.0
28816,500,0.91,16,227241.0
28817,500,0.91,17,227704.0
28818,500,0.91,18,227406.0
28819,500,0.91,19,227543.0
28820,500,0.91,20,227556.0
28821,500,0.91,21,227572.0
28822,500,0.91,22,227432.0
28823,500,0.91,23,227468.0
28824,500,0.91,24,227378.0
28825,500,0.91,25,227262.0
28826,500,0.91,26,227638.0
28827,500,0.91,27,227186.0
28828,500,0.91,28,227546.0
28829,500,0.91,29,227357.0
28830,500,0.91,30,227316.0
28831,500,0.91,31,227540.0
28832,500,0.91,32,227300.0
28833,500,0.91,33,227347.0
28834,500,0.91,34,227535.0
28835,500,0.91,35,227365.0
28836,500,0.91,36,227367.0
28837,500,0.91,37,227303.0
28838,500,0.91,38,227627.0
28839,500,0.91,39,227756.0
28840,500,0.91,40,227796.0
28841,500,0.91,41,227534.0
28842,500,0.91,42,227275.0
28843,500,0.91,43,227462.0
28844,500,0.91,44,227420.0
28845,500,0.91,45,227454.0
28846,500,0.91,46,227639.0
28847,500,0.91,47,227403.0
28848,500,0.91,48,227451.0
28849,500,0.91,49,227520.0
28850,500,0.91,50,227626.0
28851,500,0.91,51,227802.0
28852,500,0.91,52,227461.0
28853,500,0.91,53,227388.0
28854,500,0.91,54,227581.0
28855,500,0.91,55,227533.0
28856,500,0.91,56,227637.0
28857,500,0.91,57,227314.0
28858,500,0.91,58,227464.0
28859,500,0.91,59,227831.0
28860,500,0.91,60,227505.0
28861,500,0.91,61,227348.0
28862,500,0.91,62,227555.0
28863,500,0.91,63,227447.0
28864,500,0.91,64,227666.0
28865,500,0.91,65,227535.0
28866,500,0.91,66,227472.0
28867,500,0.91,67,227593.0
28868,500,0.91,68,227511.0
28869,500,0.91,69,227511.0
28870,500,0.91,70,227378.0
28871,500,0.91,71,227391.0
28872,500,0.91,72,227239.0
28873,500,0.91,73,227428.0
28874,500,0.91,74,227517.0
28875,500,0.91,75,227573.0
28876,500,0.91,76,227524.0
28877,500,0.91,77,227762.0
28878,500,0.91,78,227534.0
28879,500,0.91,79,227590.0
28880,500,0.91,80,227391.0
28881,500,0.91,81,227763.0
28882,500,0.91,82,227739.0
28883,500,0.91,83,227327.0
28884,500,0.91,84,227449.0
28885,500,0.91,85,227708.0
28886,500,0.91,86,227247.0
28887,500,0.91,87,227719.0
28888,500,0.91,88,227522.0
28889,500,0.91,89,227506.0
28890,500,0.91,90,227039.0
28891,500,0.91,91,227495.0
28892,500,0.91,92,227542.0
28893,500,0.91,93,227568.0
28894,500,0.91,94,227627.0
28895,500,0.91,95,227548.0
28896,500,0.91,96,227609.0
28897,500,0.91,97,227553.0
28898,500,0.91,98,227425.0
28899,500,0.91,99,227633.0
28900,500,0.92,0,229991.0
28901,500,0.92,1,230227.0
28902,500,0.92,2,230010.0
28903,500,0.92,3,230116.0
28904,500,0.92,4,230370.0
28905,500,0.92,5,230046.0
28906,500,0.92,6,229542.0
28907,500,0.92,7,229820.0
28908,500,0.92,8,230098.0
28909,500,0.92,9,230073.0
28910,500,0.92,10,230106.0
28911,500,0.92,11,229929.0
28912,500,0.92,12,230221.0
28913,500,0.92,13,230234.0
28914,500,0.92,14,230019.0
28915,500,0.92,15,229921.0
28916,500,0.92,16,229825.0
28917,500,0.92,17,230022.0
28918,500,0.92,18,230002.0
28919,500,0.92,19,229810.0
28920,500,0.92,20,229974.0
28921,500,0.92,21,230125.0
28922,500,0.92,22,230048.0
28923,500,0.92,23,230002.0
28924,500,0.92,24,229941.0
28925,500,0.92,25,229921.0
28926,500,0.92,26,229859.0
28927,500,0.92,27,230136.0
28928,500,0.92,28,229835.0
28929,500,0.92,29,230171.0
28930,500,0.92,30,229900.0
28931,500,0.92,31,230013.0
28932,500,0.92,32,229988.0
28933,500,0.92,33,229977.0
28934,500,0.92,34,230078.0
28935,500,0.92,35,229928.0
28936,500,0.92,36,230280.0
28937,500,0.92,37,229746.0
28938,500,0.92,38,229992.0
28939,500,0.92,39,230128.0
28940,500,0.92,40,229930.0
28941,500,0.92,41,229964.0
28942,500,0.92,42,229789.0
28943,500,0.92,43,229682.0
28944,500,0.92,44,229950.0
28945,500,0.92,45,230019.0
28946,500,0.92,46,230163.0
28947,500,0.92,47,229918.0
28948,500,0.92,48,230107.0
28949,500,0.92,49,229981.0
28950,500,0.92,50,229945.0
28951,500,0.92,51,230152.0
28952,500,0.92,52,230179.0
28953,500,0.92,53,229898.0
28954,500,0.92,54,229791.0
28955,500,0.92,55,229974.0
28956,500,0.92,56,230093.0
28957,500,0.92,57,229954.0
28958,500,0.92,58,230129.0
28959,500,0.92,59,230082.0
28960,500,0.92,60,230083.0
28961,500,0.92,61,229874.0
28962,500,0.92,62,229849.0
28963,500,0.92,63,229847.0
28964,500,0.92,64,230181.0
28965,500,0.92,65,229823.0
28966,500,0.92,66,229925.0
28967,500,0.92,67,230063.0
28968,500,0.92,68,230137.0
28969,500,0.92,69,229843.0
